scenario,gamma,shots_per_order_probe,order_margin,ab_signal_total,ba_signal_total,ab_positive_steps,ba_positive_steps,max_sampled_delta_ab,min_sampled_delta_ab,terrain_final_ab,terrain_final_ba,terrain_dev_pct_ab_vs_ba,release_ab,release_ba,release_dev_pct_ab_vs_ba,quality_mean_ab,quality_mean_ba,replay_release_diff_vs_ab,context_order_effect
normal_order,1.0,4096,0.127276532414,0,0,0,0,0.030029296875,-0.02783203125,0.182519079689,0.182519079689,0.0,406.818207935769,406.818207935769,0.0,0.252402724476,0.252402724476,0.0,FALSE
normal_order,0.0,4096,0.127276532414,0,0,0,0,0.068359375,-0.009765625,0.182519079689,0.182519079689,0.0,406.818207935769,406.818207935769,0.0,0.252402724476,0.252402724476,0.0,FALSE
stress_order,1.0,4096,0.127276532414,0,0,0,0,0.030029296875,-0.02783203125,0.003791541028,0.003791541028,0.0,87.496740685944,87.496740685944,0.0,0.761695395113,0.761695395113,0.0,FALSE
stress_order,0.0,4096,0.127276532414,198.363585392509,0,683,0,0.463134765625,-0.003662109375,1.266165957274,0.003791541028,33294.494422316,89.280626786623,87.496740685944,2.038802916193,0.761695395113,0.761695395113,0.0,TRUE
storage_order,1.0,4096,0.127276532414,0,0,0,0,0.030029296875,-0.02783203125,0.036295577986,0.036295577986,0.0,80.652688823707,80.652688823707,0.0,0.252402724476,0.252402724476,0.0,FALSE
storage_order,0.0,4096,0.127276532414,0,0,0,0,0.068359375,-0.009765625,0.036295577986,0.036295577986,0.0,80.652688823707,80.652688823707,0.0,0.252402724476,0.252402724476,0.0,FALSE
